1	7	_	CD	CD	_	0	null	_	_
15	aviation	_	NN	NN	_	16	nn	_	_
16	security	_	NN	NN	_	14	pobj	_	_
17	or	_	CC	CC	_	10	cc	_	_
18	that	_	IN	IN	_	22	complm	_	_
19	disclosure	_	NN	NN	_	22	nsubj	_	_
20	is	_	VBZ	VBZ	_	22	cop	_	_
21	otherwise	_	RB	RB	_	22	advmod	_	_
22	necessary	_	JJ	JJ	_	10	conj	_	_
23	or	_	CC	CC	_	22	cc	_	_
24	advisable	_	JJ	JJ	_	22	conj	_	_
25	.	_	.	.	_	1	punct	_	_

1	How	_	WRB	WRB	_	4	advmod	_	_
2	can	_	MD	MD	_	4	aux	_	_
3	you	_	PRP	PRP	_	4	nsubj	_	_
4	access	_	VB	VB	_	0	null	_	_
5	your	_	PRP$	PRP$	_	6	poss	_	_
6	information	_	NN	NN	_	4	dobj	_	_
7	?	_	.	.	_	4	punct	_	_

1	When	_	WRB	WRB	_	4	advmod	_	_
2	we	_	PRP	PRP	_	4	nsubj	_	_
3	detect	_	VBP	VBP	_	4	aux	_	_
4	suspected	_	VBN	VBN	_	11	dep	_	_
5	fraud	_	NN	NN	_	4	dobj	_	_
6	or	_	CC	CC	_	5	cc	_	_
7	abuse	_	NN	NN	_	5	conj	_	_
8	,	_	,	,	_	11	punct	_	_
9	we	_	PRP	PRP	_	11	nsubj	_	_
10	may	_	MD	MD	_	11	aux	_	_
11	share	_	VB	VB	_	0	null	_	_
12	information	_	NN	NN	_	11	dobj	_	_
13	associated	_	VBN	VBN	_	12	partmod	_	_
14	with	_	IN	IN	_	13	prep	_	_
15	that	_	DT	DT	_	17	det	_	_
16	particular	_	JJ	JJ	_	17	amod	_	_
17	transaction	_	NN	NN	_	14	pobj	_	_
18	or	_	CC	CC	_	17	cc	_	_
19	event	_	NN	NN	_	17	conj	_	_
20	-LRB-	_	-LRB-	-LRB-	_	17	dep	_	_
21	including	_	VBG	VBG	_	20	dep	_	_
22	,	_	,	,	_	25	punct	_	_
23	but	_	CC	CC	_	25	dep	_	_
24	not	_	RB	RB	_	25	neg	_	_
25	limited	_	VBN	VBN	_	21	dep	_	_
26	to	_	TO	TO	_	25	prep	_	_
27	,	_	,	,	_	29	punct	_	_
28	payment	_	NN	NN	_	29	nn	_	_
29	information	_	NN	NN	_	26	pobj	_	_
30	,	_	,	,	_	29	punct	_	_
31	email	_	NN	NN	_	32	nn	_	_
32	addresses	_	NNS	NNS	_	29	conj	_	_
33	,	_	,	,	_	29	punct	_	_
34	and	_	CC	CC	_	29	cc	_	_
35	unique	_	JJ	JJ	_	37	amod	_	_
36	device	_	NN	NN	_	37	nn	_	_
37	identifiers	_	NNS	NNS	_	29	conj	_	_
38	-RRB-	_	-RRB-	-RRB-	_	29	dep	_	_
39	with	_	IN	IN	_	38	prep	_	_
40	our	_	PRP$	PRP$	_	42	poss	_	_
41	security	_	NN	NN	_	42	nn	_	_
42	partners	_	NNS	NNS	_	39	pobj	_	_
43	or	_	CC	CC	_	42	cc	_	_
44	law	_	NN	NN	_	45	nn	_	_
45	enforcement	_	NN	NN	_	42	conj	_	_
46	for	_	IN	IN	_	38	prep	_	_
47	further	_	JJ	JJ	_	48	amod	_	_
48	investigation	_	NN	NN	_	46	pobj	_	_
49	.	_	.	.	_	11	punct	_	_

1	Legal	_	NNP	NNP	_	2	nn	_	_
2	Compliance	_	NNP	NNP	_	0	null	_	_
3	and	_	CC	CC	_	2	cc	_	_
4	Harm	_	NNP	NNP	_	5	nn	_	_
5	Prevention	_	NNP	NNP	_	2	conj	_	_

1	We	_	PRP	PRP	_	3	nsubj	_	_
2	may	_	MD	MD	_	3	aux	_	_
3	preserve	_	VB	VB	_	0	null	_	_
4	or	_	CC	CC	_	3	cc	_	_
5	share	_	VB	VB	_	3	conj	_	_
6	your	_	PRP$	PRP$	_	7	poss	_	_
7	information	_	NN	NN	_	5	dobj	_	_
8	in	_	IN	IN	_	5	prep	_	_
9	the	_	DT	DT	_	11	det	_	_
10	following	_	VBG	VBG	_	11	amod	_	_
11	circumstances	_	NNS	NNS	_	8	pobj	_	_
12	:	_	:	:	_	3	punct	_	_

1	When	_	WRB	WRB	_	2	advmod	_	_
2	required	_	VBN	VBN	_	0	null	_	_
3	by	_	IN	IN	_	2	prep	_	_
4	law	_	NN	NN	_	3	pobj	_	_
5	,	_	,	,	_	4	punct	_	_
6	regulation	_	NN	NN	_	4	conj	_	_
7	,	_	,	,	_	4	punct	_	_
8	or	_	CC	CC	_	4	cc	_	_
9	legal	_	JJ	JJ	_	10	amod	_	_
10	request	_	NN	NN	_	4	conj	_	_
11	such	_	JJ	JJ	_	12	dep	_	_
12	as	_	IN	IN	_	2	prep	_	_
13	a	_	DT	DT	_	14	det	_	_
14	warrant	_	NN	NN	_	12	pobj	_	_
15	or	_	CC	CC	_	14	cc	_	_
16	subpoena	_	NN	NN	_	14	conj	_	_

1	When	_	WRB	WRB	_	3	advmod	_	_
2	we	_	PRP	PRP	_	3	nsubj	_	_
3	believe	_	VBP	VBP	_	0	null	_	_
4	it	_	PRP	PRP	_	7	nsubj	_	_
5	is	_	VBZ	VBZ	_	7	cop	_	_
6	reasonably	_	RB	RB	_	7	advmod	_	_
7	necessary	_	JJ	JJ	_	3	ccomp	_	_
8	in	_	IN	IN	_	7	prep	_	_
9	urgent	_	JJ	JJ	_	10	amod	_	_
10	situations	_	NNS	NNS	_	8	pobj	_	_
11	to	_	TO	TO	_	12	aux	_	_
12	protect	_	VB	VB	_	7	xcomp	_	_
13	the	_	DT	DT	_	14	det	_	_
14	well-being	_	NN	NN	_	12	dobj	_	_
15	or	_	CC	CC	_	14	cc	_	_
16	safety	_	NN	NN	_	14	conj	_	_
17	of	_	IN	IN	_	14	prep	_	_
18	any	_	DT	DT	_	19	det	_	_
19	individual	_	JJ	JJ	_	17	pobj	_	_

1	To	_	TO	TO	_	2	aux	_	_
2	address	_	VB	VB	_	0	null	_	_
3	fraud	_	NN	NN	_	2	dobj	_	_
4	,	_	,	,	_	3	punct	_	_
5	security	_	NN	NN	_	3	conj	_	_
6	,	_	,	,	_	3	punct	_	_
7	or	_	CC	CC	_	3	cc	_	_
8	technical	_	JJ	JJ	_	3	conj	_	_
9	issues	_	NNS	NNS	_	2	dobj	_	_

1	To	_	TO	TO	_	2	aux	_	_
2	protect	_	VB	VB	_	0	null	_	_
3	Inflections	_	NNS	NNS	_	4	nn	_	_
4	rights	_	NNS	NNS	_	2	dobj	_	_
5	or	_	CC	CC	_	4	cc	_	_
6	property	_	NN	NN	_	4	conj	_	_

1	Use	_	NN	NN	_	0	null	_	_

1	The	_	DT	DT	_	2	det	_	_
2	information	_	NN	NN	_	12	nsubjpass	_	_
3	GM	_	NNP	NNP	_	4	nsubj	_	_
4	collects	_	VBZ	VBZ	_	2	rcmod	_	_
5	about	_	IN	IN	_	4	prep	_	_
6	you	_	PRP	PRP	_	5	pobj	_	_
7	and	_	CC	CC	_	6	cc	_	_
8	your	_	PRP$	PRP$	_	9	poss	_	_
9	vehicle	_	NN	NN	_	6	conj	_	_
10	will	_	MD	MD	_	12	aux	_	_
11	be	_	VB	VB	_	12	auxpass	_	_
12	used	_	VBN	VBN	_	0	null	_	_
13	:	_	:	:	_	12	punct	_	_

1	to	_	TO	TO	_	2	aux	_	_
2	provide	_	VB	VB	_	0	null	_	_
3	products	_	NNS	NNS	_	2	dobj	_	_
4	and	_	CC	CC	_	3	cc	_	_
5	services	_	NNS	NNS	_	3	conj	_	_

1	to	_	TO	TO	_	2	aux	_	_
2	maintain	_	VB	VB	_	0	null	_	_
3	customer	_	NN	NN	_	4	nn	_	_
4	relationships	_	NNS	NNS	_	2	dobj	_	_

1	to	_	TO	TO	_	2	aux	_	_
2	operate	_	VB	VB	_	0	null	_	_
3	GM	_	NNP	NNP	_	4	nn	_	_
4	websites	_	NNS	NNS	_	2	dobj	_	_

1	to	_	TO	TO	_	2	aux	_	_
2	provide	_	VB	VB	_	0	null	_	_
3	customer	_	NN	NN	_	6	nn	_	_
4	and	_	CC	CC	_	3	cc	_	_
5	vehicle	_	NN	NN	_	3	conj	_	_
6	support	_	NN	NN	_	2	dobj	_	_
7	and	_	CC	CC	_	6	cc	_	_
8	service	_	NN	NN	_	6	conj	_	_
9	-LRB-	_	-LRB-	-LRB-	_	8	dep	_	_
10	such	_	JJ	JJ	_	11	dep	_	_
11	as	_	IN	IN	_	9	prep	_	_
12	recall	_	NN	NN	_	13	nn	_	_
13	information	_	NN	NN	_	11	pobj	_	_
14	or	_	CC	CC	_	13	cc	_	_
15	warranty	_	NN	NN	_	16	nn	_	_
16	service	_	NN	NN	_	13	conj	_	_
17	-RRB-	_	-RRB-	-RRB-	_	9	dep	_	_

1	to	_	TO	TO	_	2	aux	_	_
2	provide	_	VB	VB	_	0	null	_	_
3	information	_	NN	NN	_	6	nn	_	_
4	and	_	CC	CC	_	3	cc	_	_
5	product	_	NN	NN	_	3	conj	_	_
6	updates	_	NNS	NNS	_	2	dobj	_	_

1	to	_	TO	TO	_	2	aux	_	_
2	evaluate	_	VB	VB	_	0	null	_	_
3	vehicle	_	NN	NN	_	4	nn	_	_
4	performance	_	NN	NN	_	2	dobj	_	_
5	and	_	CC	CC	_	4	cc	_	_
6	safety	_	NN	NN	_	4	conj	_	_
7	as	_	IN	IN	_	8	mark	_	_
8	described	_	VBN	VBN	_	2	advcl	_	_
9	in	_	IN	IN	_	8	prep	_	_
10	the	_	DT	DT	_	13	det	_	_
11	vehicle	_	NN	NN	_	13	nn	_	_
12	owner	_	NN	NN	_	13	nn	_	_
13	manual	_	NN	NN	_	9	pobj	_	_

1	for	_	IN	IN	_	0	null	_	_
2	safety	_	NN	NN	_	6	nn	_	_
3	and	_	CC	CC	_	2	cc	_	_
4	product	_	NN	NN	_	2	conj	_	_
5	research	_	NN	NN	_	6	nn	_	_
6	purposes	_	NNS	NNS	_	1	pobj	_	_

1	to	_	TO	TO	_	2	aux	_	_
2	verify	_	VB	VB	_	0	null	_	_
3	eligibility	_	NN	NN	_	2	dobj	_	_
4	for	_	IN	IN	_	3	prep	_	_
5	vehicle	_	NN	NN	_	6	nn	_	_
6	purchase	_	NN	NN	_	4	pobj	_	_
7	or	_	CC	CC	_	6	cc	_	_
8	incentive	_	NN	NN	_	6	conj	_	_
9	programs	_	NNS	NNS	_	2	dobj	_	_

1	for	_	IN	IN	_	0	null	_	_
2	marketing	_	NN	NN	_	3	nn	_	_
3	purposes	_	NNS	NNS	_	1	pobj	_	_

1	to	_	TO	TO	_	2	aux	_	_
2	customize	_	VB	VB	_	0	null	_	_
3	and	_	CC	CC	_	2	cc	_	_
4	improve	_	VB	VB	_	2	conj	_	_
5	communication	_	NN	NN	_	6	nn	_	_
6	content	_	NN	NN	_	4	dobj	_	_

1	to	_	TO	TO	_	2	aux	_	_
2	comply	_	VB	VB	_	0	null	_	_
3	with	_	IN	IN	_	2	prep	_	_
4	legal	_	JJ	JJ	_	5	amod	_	_
5	requirements	_	NNS	NNS	_	3	pobj	_	_

1	GM	_	NNP	NNP	_	3	nsubj	_	_
2	may	_	MD	MD	_	3	aux	_	_
3	share	_	VB	VB	_	0	null	_	_
4	the	_	DT	DT	_	5	det	_	_
5	information	_	NN	NN	_	3	dobj	_	_
6	it	_	PRP	PRP	_	7	nsubj	_	_
7	collects	_	VBZ	VBZ	_	5	rcmod	_	_
8	about	_	IN	IN	_	7	prep	_	_
9	you	_	PRP	PRP	_	8	pobj	_	_
10	or	_	CC	CC	_	9	cc	_	_
11	your	_	PRP$	PRP$	_	12	poss	_	_
12	vehicle	_	NN	NN	_	9	conj	_	_
13	in	_	IN	IN	_	12	prep	_	_
14	the	_	DT	DT	_	16	det	_	_
15	following	_	VBG	VBG	_	16	amod	_	_
16	instances	_	NNS	NNS	_	13	pobj	_	_
17	:	_	:	:	_	3	punct	_	_

1	as	_	IN	IN	_	2	mark	_	_
2	required	_	VBN	VBN	_	20	advcl	_	_
3	by	_	IN	IN	_	2	prep	_	_
4	law	_	NN	NN	_	3	pobj	_	_
5	,	_	,	,	_	2	punct	_	_
6	such	_	JJ	JJ	_	7	dep	_	_
7	as	_	IN	IN	_	2	prep	_	_
8	in	_	IN	IN	_	7	dep	_	_
9	conjunction	_	NN	NN	_	8	pobj	_	_
10	with	_	IN	IN	_	9	prep	_	_
11	a	_	DT	DT	_	12	det	_	_
12	subpoena	_	NN	NN	_	10	pobj	_	_
13	,	_	,	,	_	12	punct	_	_
14	government	_	NN	NN	_	15	nn	_	_
15	inquiry	_	NN	NN	_	12	conj	_	_
16	,	_	,	,	_	12	punct	_	_
17	litigation	_	NN	NN	_	12	conj	_	_
18	,	_	,	,	_	20	punct	_	_
19	dispute	_	NN	NN	_	20	nn	_	_
20	resolution	_	NN	NN	_	0	null	_	_
21	or	_	CC	CC	_	20	cc	_	_
22	similar	_	JJ	JJ	_	24	amod	_	_
23	legal	_	JJ	JJ	_	24	amod	_	_
24	process	_	NN	NN	_	20	conj	_	_

1	when	_	WRB	WRB	_	3	advmod	_	_
2	we	_	PRP	PRP	_	3	nsubj	_	_
3	believe	_	VBP	VBP	_	0	null	_	_
4	in	_	IN	IN	_	3	prep	_	_
5	good	_	JJ	JJ	_	6	amod	_	_
6	faith	_	NN	NN	_	4	pobj	_	_
7	that	_	WDT	WDT	_	10	dobj	_	_
8	disclosure	_	NN	NN	_	10	nsubj	_	_
9	is	_	VBZ	VBZ	_	10	cop	_	_
10	necessary	_	JJ	JJ	_	6	rcmod	_	_
11	to	_	TO	TO	_	12	aux	_	_
12	protect	_	VB	VB	_	10	xcomp	_	_
13	our	_	PRP$	PRP$	_	14	poss	_	_
14	rights	_	NNS	NNS	_	12	dobj	_	_
15	,	_	,	,	_	12	punct	_	_
16	protect	_	VB	VB	_	12	dep	_	_
17	your	_	PRP$	PRP$	_	18	poss	_	_
18	safety	_	NN	NN	_	16	dobj	_	_
19	or	_	CC	CC	_	18	cc	_	_
20	the	_	DT	DT	_	21	det	_	_
21	safety	_	NN	NN	_	18	conj	_	_
22	of	_	IN	IN	_	21	prep	_	_
23	others	_	NNS	NNS	_	22	pobj	_	_
24	,	_	,	,	_	3	punct	_	_
25	investigate	_	VBP	VBP	_	3	conj	_	_
26	fraud	_	NN	NN	_	25	dobj	_	_
27	or	_	CC	CC	_	3	cc	_	_
28	respond	_	VB	VB	_	3	conj	_	_
29	to	_	TO	TO	_	30	aux	_	_
30	alaw	_	VB	VB	_	28	xcomp	_	_
31	enforcement	_	NN	NN	_	32	nn	_	_
32	request	_	NN	NN	_	30	dobj	_	_

1	with	_	IN	IN	_	0	null	_	_
2	our	_	PRP$	PRP$	_	4	poss	_	_
3	services	_	NNS	NNS	_	4	nn	_	_
4	providers	_	NNS	NNS	_	1	pobj	_	_
5	who	_	WP	WP	_	6	nsubj	_	_
6	work	_	VBP	VBP	_	4	rcmod	_	_
7	on	_	IN	IN	_	6	prep	_	_
8	our	_	PRP$	PRP$	_	9	poss	_	_
9	behalf	_	NN	NN	_	7	pobj	_	_
10	and	_	CC	CC	_	6	cc	_	_
11	who	_	WP	WP	_	14	nsubj	_	_
12	do	_	VBP	VBP	_	14	aux	_	_
13	not	_	RB	RB	_	14	neg	_	_
14	have	_	VB	VB	_	6	conj	_	_
15	an	_	DT	DT	_	17	det	_	_
16	independent	_	JJ	JJ	_	17	amod	_	_
17	right	_	NN	NN	_	14	dobj	_	_
18	to	_	TO	TO	_	19	aux	_	_
19	use	_	VB	VB	_	17	infmod	_	_
20	the	_	DT	DT	_	21	det	_	_
21	information	_	NN	NN	_	19	dobj	_	_
22	to	_	TO	TO	_	19	prep	_	_
23	which	_	WDT	WDT	_	22	pobj	_	_
24	they	_	PRP	PRP	_	25	nsubj	_	_
25	have	_	VBP	VBP	_	19	ccomp	_	_
26	access	_	NN	NN	_	25	dobj	_	_
27	or	_	CC	CC	_	26	cc	_	_
28	that	_	IN	IN	_	30	dobj	_	_
29	we	_	PRP	PRP	_	30	nsubj	_	_
30	disclose	_	VBP	VBP	_	26	conj	_	_
31	to	_	TO	TO	_	30	prep	_	_
32	them	_	PRP	PRP	_	31	pobj	_	_

1	with	_	IN	IN	_	13	prep	_	_
2	our	_	PRP$	PRP$	_	4	poss	_	_
3	business	_	NN	NN	_	4	nn	_	_
4	partners	_	NNS	NNS	_	1	pobj	_	_
5	for	_	IN	IN	_	4	prep	_	_
6	GM	_	NNP	NNP	_	8	nn	_	_
7	marketing	_	NN	NN	_	8	nn	_	_
8	activities	_	NNS	NNS	_	5	pobj	_	_
9	,	_	,	,	_	13	punct	_	_
10	business	_	NN	NN	_	13	nn	_	_
11	partner	_	NN	NN	_	13	nn	_	_
12	marketing	_	NN	NN	_	13	nn	_	_
13	activities	_	NNS	NNS	_	0	null	_	_
14	or	_	CC	CC	_	13	cc	_	_
15	both	_	DT	DT	_	13	conj	_	_

1	with	_	IN	IN	_	0	null	_	_
2	third	_	JJ	JJ	_	3	amod	_	_
3	parties	_	NNS	NNS	_	1	pobj	_	_
4	for	_	IN	IN	_	3	prep	_	_
5	research	_	NN	NN	_	8	nn	_	_
6	and	_	CC	CC	_	5	cc	_	_
7	development	_	NN	NN	_	5	conj	_	_
8	purposes	_	NNS	NNS	_	4	pobj	_	_
9	-LRB-	_	-LRB-	-LRB-	_	8	dep	_	_
10	such	_	JJ	JJ	_	11	dep	_	_
11	as	_	IN	IN	_	9	prep	_	_
12	university	_	NN	NN	_	14	nn	_	_
13	research	_	NN	NN	_	14	nn	_	_
14	institutes	_	NN	NN	_	11	pobj	_	_
15	for	_	IN	IN	_	14	prep	_	_
16	improving	_	VBG	VBG	_	15	pcomp	_	_
17	highway	_	NN	NN	_	18	nn	_	_
18	safety	_	NN	NN	_	16	dobj	_	_
19	-RRB-	_	-RRB-	-RRB-	_	1	dep	_	_

1	in	_	IN	IN	_	0	null	_	_
2	connection	_	NN	NN	_	1	pobj	_	_
3	with	_	IN	IN	_	2	prep	_	_
4	the	_	DT	DT	_	5	det	_	_
5	sale	_	NN	NN	_	3	pobj	_	_
6	,	_	,	,	_	5	punct	_	_
7	transfer	_	NN	NN	_	5	conj	_	_
8	or	_	CC	CC	_	5	cc	_	_
9	financing	_	NN	NN	_	5	conj	_	_
10	of	_	IN	IN	_	5	prep	_	_
11	a	_	DT	DT	_	13	det	_	_
12	significant	_	JJ	JJ	_	13	amod	_	_
13	part	_	NN	NN	_	10	pobj	_	_
14	of	_	IN	IN	_	13	prep	_	_
15	a	_	DT	DT	_	17	det	_	_
16	GM	_	NNP	NNP	_	17	nn	_	_
17	business	_	NN	NN	_	14	pobj	_	_
18	or	_	CC	CC	_	17	cc	_	_
19	its	_	PRP$	PRP$	_	20	poss	_	_
20	assets	_	NNS	NNS	_	17	conj	_	_
21	,	_	,	,	_	5	punct	_	_
22	including	_	VBG	VBG	_	5	prep	_	_
23	any	_	DT	DT	_	25	det	_	_
24	such	_	JJ	JJ	_	25	amod	_	_
25	activities	_	NNS	NNS	_	22	pobj	_	_
26	associated	_	VBN	VBN	_	25	partmod	_	_
27	with	_	IN	IN	_	26	prep	_	_
28	a	_	DT	DT	_	30	det	_	_
29	bankruptcy	_	NN	NN	_	30	nn	_	_
30	proceeding	_	NN	NN	_	27	pobj	_	_

1	within	_	IN	IN	_	0	null	_	_
2	GM	_	NNP	NNP	_	1	pobj	_	_
3	,	_	,	,	_	2	punct	_	_
4	with	_	IN	IN	_	1	dep	_	_
5	our	_	PRP$	PRP$	_	6	poss	_	_
6	subsidiaries	_	NNS	NNS	_	4	pobj	_	_
7	and	_	CC	CC	_	6	cc	_	_
8	affiliates	_	NNS	NNS	_	6	conj	_	_
9	,	_	,	,	_	1	punct	_	_
10	with	_	IN	IN	_	1	conj	_	_
11	GM	_	NNP	NNP	_	12	nn	_	_
12	dealers	_	NNS	NNS	_	10	pobj	_	_
13	and	_	CC	CC	_	1	cc	_	_
14	with	_	IN	IN	_	1	conj	_	_
15	GM	_	NNP	NNP	_	16	nn	_	_
16	licensees	_	NNS	NNS	_	14	pobj	_	_
17	.	_	.	.	_	1	punct	_	_

1	however	_	RB	RB	_	4	advmod	_	_
2	,	_	,	,	_	4	punct	_	_
3	transaction	_	NN	NN	_	4	nn	_	_
4	information	_	NN	NN	_	0	null	_	_
5	regarding	_	VBG	VBG	_	4	partmod	_	_
6	your	_	PRP$	PRP$	_	8	poss	_	_
7	GM	_	NNP	NNP	_	8	nn	_	_
8	Card	_	NNP	NNP	_	12	nsubjpass	_	_
9	will	_	MD	MD	_	12	aux	_	_
10	not	_	RB	RB	_	12	neg	_	_
11	be	_	VB	VB	_	12	auxpass	_	_
12	shared	_	VBN	VBN	_	5	ccomp	_	_
13	with	_	IN	IN	_	12	prep	_	_
14	GM	_	NNP	NNP	_	15	nn	_	_
15	dealers	_	NNS	NNS	_	13	pobj	_	_
16	.	_	.	.	_	4	punct	_	_

1	Toys	_	NNP	NNP	_	3	nsubj	_	_
2	``	_	``	``	_	3	punct	_	_
3	R	_	NN	NN	_	8	nsubj	_	_
4	``	_	``	``	_	8	punct	_	_
5	Us	_	NNP	NNP	_	8	nsubj	_	_
6	may	_	MD	MD	_	8	aux	_	_
7	also	_	RB	RB	_	8	advmod	_	_
8	use	_	VB	VB	_	0	null	_	_
9	this	_	DT	DT	_	10	det	_	_
10	information	_	NN	NN	_	8	dobj	_	_
11	to	_	TO	TO	_	12	aux	_	_
12	analyze	_	VB	VB	_	8	xcomp	_	_
13	and	_	CC	CC	_	12	cc	_	_
14	manage	_	VB	VB	_	12	conj	_	_
15	its	_	PRP$	PRP$	_	16	poss	_	_
16	businesses	_	NNS	NNS	_	14	dobj	_	_
17	.	_	.	.	_	8	punct	_	_

1	Aggregate	_	JJ	JJ	_	4	amod	_	_
2	or	_	CC	CC	_	1	cc	_	_
3	combined	_	JJ	JJ	_	1	conj	_	_
4	data	_	NNS	NNS	_	6	nsubjpass	_	_
5	is	_	VBZ	VBZ	_	6	auxpass	_	_
6	collected	_	VBN	VBN	_	0	null	_	_
7	from	_	IN	IN	_	6	prep	_	_
8	online	_	NN	NN	_	7	pobj	_	_
9	and	_	CC	CC	_	8	cc	_	_
10	offline	_	JJ	JJ	_	11	amod	_	_
11	facilities	_	NNS	NNS	_	8	conj	_	_
12	and	_	CC	CC	_	6	cc	_	_
13	may	_	MD	MD	_	15	aux	_	_
14	be	_	VB	VB	_	15	auxpass	_	_
15	used	_	VBN	VBN	_	6	conj	_	_
16	to	_	TO	TO	_	17	aux	_	_
17	enhance	_	VB	VB	_	15	purpcl	_	_
18	the	_	DT	DT	_	19	det	_	_
19	ability	_	NN	NN	_	17	dobj	_	_
20	of	_	IN	IN	_	19	prep	_	_
21	Toys	_	NNPS	NNPS	_	20	pobj	_	_
22	``	_	``	``	_	23	punct	_	_
23	R	_	NN	NN	_	21	dep	_	_
24	``	_	``	``	_	23	punct	_	_
25	Us	_	NNP	NNP	_	27	nsubj	_	_
26	to	_	TO	TO	_	27	aux	_	_
27	communicate	_	VB	VB	_	23	dep	_	_
28	with	_	IN	IN	_	27	prep	_	_
29	you	_	PRP	PRP	_	28	pobj	_	_
30	and	_	CC	CC	_	27	cc	_	_
31	to	_	TO	TO	_	32	aux	_	_
32	support	_	VB	VB	_	27	conj	_	_
33	business	_	NN	NN	_	34	nn	_	_
34	functions	_	NNS	NNS	_	32	dobj	_	_
35	such	_	JJ	JJ	_	36	dep	_	_
36	as	_	IN	IN	_	34	prep	_	_
37	fulfillment	_	NN	NN	_	36	pobj	_	_
38	,	_	,	,	_	37	punct	_	_
39	internal	_	JJ	JJ	_	41	amod	_	_
40	business	_	NN	NN	_	41	nn	_	_
41	processes	_	NNS	NNS	_	37	conj	_	_
42	,	_	,	,	_	37	punct	_	_
43	marketing	_	NN	NN	_	37	conj	_	_
44	,	_	,	,	_	37	punct	_	_
45	authentication	_	NN	NN	_	37	conj	_	_
46	,	_	,	,	_	37	punct	_	_
47	customer	_	NN	NN	_	48	nn	_	_
48	service	_	NN	NN	_	37	conj	_	_
49	,	_	,	,	_	37	punct	_	_
50	fraud	_	NN	NN	_	51	nn	_	_
51	prevention	_	NN	NN	_	37	conj	_	_
52	,	_	,	,	_	37	punct	_	_
53	and	_	CC	CC	_	37	cc	_	_
54	public	_	JJ	JJ	_	55	amod	_	_
55	safety	_	NN	NN	_	37	conj	_	_
56	and	_	CC	CC	_	37	cc	_	_
57	legal	_	JJ	JJ	_	58	amod	_	_
58	functions	_	NNS	NNS	_	37	conj	_	_
59	.	_	.	.	_	6	punct	_	_

1	To	_	TO	TO	_	2	aux	_	_
2	Comply	_	VB	VB	_	0	null	_	_
3	with	_	IN	IN	_	2	prep	_	_
4	Laws	_	NNS	NNS	_	3	pobj	_	_
5	:	_	:	:	_	2	punct	_	_
6	Toys	_	NNPS	NNPS	_	13	nsubj	_	_
7	``	_	``	``	_	13	punct	_	_
8	R	_	NN	NN	_	13	nsubj	_	_
9	``	_	``	``	_	13	punct	_	_
10	Us	_	NNP	NNP	_	13	nsubj	_	_
11	may	_	MD	MD	_	13	aux	_	_
12	also	_	RB	RB	_	13	advmod	_	_
13	disclose	_	VB	VB	_	2	parataxis	_	_
14	specific	_	JJ	JJ	_	15	amod	_	_
15	information	_	NN	NN	_	13	dobj	_	_
16	when	_	WRB	WRB	_	20	advmod	_	_
17	such	_	JJ	JJ	_	18	amod	_	_
18	disclosure	_	NN	NN	_	20	nsubj	_	_
19	appears	_	VBZ	VBZ	_	20	cop	_	_
20	necessary	_	JJ	JJ	_	13	advcl	_	_
21	to	_	TO	TO	_	22	aux	_	_
22	comply	_	VB	VB	_	20	xcomp	_	_
23	with	_	IN	IN	_	22	prep	_	_
24	the	_	DT	DT	_	25	det	_	_
25	law	_	NN	NN	_	23	pobj	_	_
26	,	_	,	,	_	13	punct	_	_
27	a	_	DT	DT	_	28	det	_	_
28	subpoena	_	NN	NN	_	13	dobj	_	_
29	or	_	CC	CC	_	28	cc	_	_
30	other	_	JJ	JJ	_	32	amod	_	_
31	litigation	_	NN	NN	_	32	nn	_	_
32	process	_	NN	NN	_	28	conj	_	_
33	or	_	CC	CC	_	28	cc	_	_
34	to	_	TO	TO	_	35	aux	_	_
35	protect	_	VB	VB	_	28	conj	_	_
36	the	_	DT	DT	_	37	det	_	_
37	interests	_	NNS	NNS	_	35	dobj	_	_
38	or	_	CC	CC	_	35	cc	_	_
39	safety	_	NN	NN	_	35	conj	_	_
40	of	_	IN	IN	_	39	prep	_	_
41	its	_	PRP$	PRP$	_	42	poss	_	_
42	visitors	_	NNS	NNS	_	40	pobj	_	_
43	and	_	CC	CC	_	42	cc	_	_
44	customers	_	NNS	NNS	_	42	conj	_	_
45	,	_	,	,	_	28	punct	_	_
46	Toys	_	NNPS	NNPS	_	48	nn	_	_
47	``	_	``	``	_	48	punct	_	_
48	R	_	NN	NN	_	28	appos	_	_
49	``	_	``	``	_	48	punct	_	_
50	Us	_	NNP	NNP	_	51	nn	_	_
51	employees	_	NNS	NNS	_	48	dep	_	_
52	or	_	CC	CC	_	51	cc	_	_
53	others	_	NNS	NNS	_	51	conj	_	_
54	.	_	.	.	_	2	punct	_	_

1	This	_	DT	DT	_	2	nsubj	_	_
2	includes	_	VBZ	VBZ	_	0	null	_	_
3	exchanging	_	VBG	VBG	_	2	xcomp	_	_
4	information	_	NN	NN	_	3	dobj	_	_
5	with	_	IN	IN	_	3	prep	_	_
6	other	_	JJ	JJ	_	7	amod	_	_
7	companies	_	NNS	NNS	_	5	pobj	_	_
8	and	_	CC	CC	_	7	cc	_	_
9	organizations	_	NNS	NNS	_	7	conj	_	_
10	for	_	IN	IN	_	3	prep	_	_
